Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Nemophila parviflora,Douglas ex Benth.,,small-flowered woodland-lover,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Hydrophylloideae,,Nemophila,parviflora,,,,native,S5 (2019),,confirmed,observed,1986-08-17,William J. Crins,UBC,V190911,,2015-03-04,Andrew Simon,iNat:2566455,,57353,VAS
Nemophila pedunculata,Douglas ex Benth.,,meadow nemophila,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Hydrophylloideae,,Nemophila,pedunculata,,,,native,S4?,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2018-04-13,Andrew Simon,iNat:10887673,,55461,VAS
Neottia cordata,(L.) Rich.,,heart-leaved twayblade,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Epidendroideae,Neottieae,Neottia,cordata,,,,native,S5,,confirmed,observed,1974-04-21,Wilfred B. Schofield,UBC,V156681,,2017-05-28,Andrew Simon,iNat:6409668,Neottia borealisshould also be sought on higher elevation north slopes (HJ),204364,VAS
Nuphar polysepala,Engelm.,,western yellow pond-lily,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Nymphaeales,,,Nymphaeaceae,,,Nuphar,polysepala,,,,native,S5,,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2015-08-20,Karolle Wall,iNat:97172676,,78234,VAS
Nuttallanthus texanus,(Scheele) D.A. Sutton,,Texas toadflax,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,Antirrhineae,Nuttallanthus,texanus,,,,native,S3 (2019),,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,Reported as Linaria canadensis var. texana,78235,VAS
Nymphoides peltata,(S.G. Gmel.) Kuntze,,water fringe,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Menyanthaceae,,,Nymphoides,peltata,,,,exotic,unlisted,,new 2022,observed,,,,,,2022-07-30,Adam Huggins,iNat:128764205,,78237,VAS
Oemleria cerasiformis,(Torr. & A. Gray ex Hook. & Arn.) J.W. Landon,,osoberry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,Exochordeae,Oemleria,cerasiformis,,,,native,S5,,confirmed,observed,1989-04-06,Gerald B. Straley,UBC,V197708,,2016-02-16,Andrew Simon,iNat:2692194,,53419,VAS
Oenanthe pimpinelloides,L.,,corky-fruited water-dropwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,Oenantheae,Oenanthe,pimpinelloides,,,,exotic,unlisted,,new 2020,observed,,,,,,2020-06-04,Andrew Simon & Frank Lomer,iNat:48500902,,85063,VAS
Oenanthe sarmentosa,C. Presl ex DC.,,Pacific water-parsley,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,Oenantheae,Oenanthe,sarmentosa,,,,native,S5,,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2015-02-22,Andrew Simon,iNat:2566272,,60127,VAS
Oenothera biennis,L.,,common evening-primrose,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,Oenothera,biennis,,,,exotic,unlisted,,new 2018,observed,,,,,,2018-08-17,Andrew Simon,iNat:15604522,,62207,VAS
Opuntia fragilis,(Nutt.) Haw.,,brittle prickly-pear cactus,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Cactaceae,Opuntioideae,Opuntieae,Opuntia,fragilis,,,,native,S5,,new 2013,observed,,,,,,2013-04-08,Felix Erhard,iNat:2583398,,62474,VAS
Origanum vulgare,L.,,oregano,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,Mentheae,Origanum,vulgare,,,,exotic,unlisted,,new 2020,observed,,,,,,2020-04-26,Kristian Sigvardsen,iNat:43742992,,61396,VAS
Ornithogalum umbellatum,L.,,star-of-Bethlehem,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,Ornithogaleae,Ornithogalum,umbellatum,,,,exotic,unlisted,,new 2017,observed,,,,,,2017-05-27,Alexander J. Wright,iNat:6411952,"""Naturalized in the UK and could be expected to naturalize here. It is cytologically variable - there are triploids and hexaploids. It would be interesting to know what this is."" QC",1125873,VAS
Osmorhiza berteroi,DC.,,mountain sweet-cicely,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,Scandiceae,Osmorhiza,berteroi,,,,native,S5,,confirmed,observed,1986-08-16,William J. Crins,UBC,V197708,,2016-05-03,Andrew Simon,iNat:3093492,Reported as O. chilensis,53166,VAS
Oxalis corniculata,L.,,creeping woodsorrel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Oxalidales,,,Oxalidaceae,,,Oxalis,corniculata,,,,exotic,unlisted,,new 2020,observed,,,,,,2020-05-19,Andrew Simon,iNat:46518419,,53168,VAS
Panicum capillare,L.,,common witchgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,Paniceae,Panicum,capillare,,,,native,S5,,new 2019,observed,,,,,,2019-08-11,Andrew Simon,iNat:30789993,,78337,VAS
Papaver somniferum,L.,,opium poppy,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,Papavereae,Papaver,somniferum,,,,exotic,unlisted,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2018-06-11,Andrew Simon,iNat:14282411,persistent adventive,78346,VAS
Paxistima myrsinites,(Pursh) Raf.,,falsebox,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Celastrales,,,Celastraceae,,,Paxistima,myrsinites,,,,native,S5,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-02-15,Andrew Simon,iNat:2561669,,63893,VAS
Penstemon ovatus,Douglas,,broad-leaved penstemon,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,Cheloneae,Penstemon,ovatus,,,,native,S3S4 (2019),,new 2016,observed,,,,,,2016-06-18,Jonah Timms,iNat:17699197,,83938,VAS
Pentagramma triangularis ssp. triangularis,(Kaulf.) Yatsk.,,goldenback fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Pteridineae,,Pteridaceae,Cheilanthoideae,,Pentagramma,triangularis,,triangularis,,native,S5,,confirmed,observed,1961-05-08,J. A. Calder,UBC,V103246,,2015-03-13,Lauren Magner & Andrew Simon,iNat:2589088,,58767,VAS
Perideridia gairdneri,(Hook. & Arn.) Mathias,,common yampah,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,Oenantheae,Perideridia,gairdneri,,,,native,S5,,confirmed,observed,1989-08-22,Gerald B. Straley,UBC,V200558,,2022-05-11,Andrew Simon,iNat:116636224,Matt Fairbarns (2016) reports P. montana; Gerald B. Straley P. gairdneri,78434,VAS
Persicaria amphibia,L. (Gray),,water smartweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,Persicarieae,Persicaria,amphibia,,,,native,S5,,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2018-07-08,Kevin Toomer & Andrew Simon,iNat:14186141,Reported as Polygonum amphibium,78450,VAS
Persicaria maculosa,L.,,spotted lady's thumb,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,Persicarieae,Persicaria,maculosa,,,,exotic,unlisted,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2022-08-03,Caitlin Robinson,iNat:130335029,Reported as Polygonum persicaria,56166,VAS
Petasites frigidus var. palmatus,Macoun,(Aiton) Cronquist,western sweet coltsfoot,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Senecioneae,Petasites,frigidus,,,palmatus,native,S5,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2019-04-14,Jean Buchanan,iNat:23075792,,55778,VAS
Petasites japonicus,(Siebold & Zucc.) Maxim.,,Japanese butterbur,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,Senecioneae,Petasites,japonicus,,,,exotic,unlisted,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2019-08-19,Caitlin Robinson,iNat:31535496,,129038,VAS
Petrosedum forsterianum,(Smith) Grulich,,rock stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Crassulaceae,Sempervivoideae,Semperviveae,Petrosedum,forsterianum,,,,exotic,unlisted,,new 2015,observed,,,,,,2013-08-30,Felix Erhard,iNat:2583337,,710296,VAS
Petrosedum rupestre,(L.) P. V. Heath,,crooked yellow stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Crassulaceae,Sempervivoideae,Semperviveae,Petrosedum,rupestre,,,,exotic,unlisted,,reported,unobserved,2022-06-10,Frank Lomer,UBC,12998,,,,,reported as Sedum reflexum by Harvey Janszen; as Sedum rupestre by Frank Lomer,734805,VAS
Petroselinum crispum,(Mill.) Nyman ex A.W. Hill,,garden parsley,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,Apieae,Petroselinum,crispum,,,,exotic,unlisted,,confirmed,observed,2014-05-13,Frank Lomer,UBC,V241923,,2019-06-03,Andrew Simon,iNat:26372173,,78465,VAS
Phacelia linearis,(Pursh) Holz.,,thread-leaved phacelia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Hydrophylloideae,,Phacelia,linearis,,,,native,S5,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2017-05-13,Andrew Simon,iNat:6217942,,78499,VAS
Phacelia tanacetifolia,Benth.,,lacy phacelia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Hydrophylloideae,,Phacelia,tanacetifolia,,,,native,unlisted,,reported,unobserved,1987-07-08,Gerald B. Straley,UBC,V193704,,,,,garden escape –QC; retained only because there is a collection; not recognizes by Province; but recognized by FPNW2,58185,VAS
Phalaris arundinacea,L.,,reed canarygrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Phalaris,arundinacea,,,,exotic,unlisted,,confirmed,observed,1975-07-18,Harvey Janszen,RBCM,V097098,1949546205,2016-06-05,Andrew Simon,iNat:3414639,,63337,VAS
Phalaris canariensis,L.,,canarygrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Phalaris,canariensis,,,,exotic,unlisted,,new 2016,observed,,,,,,2016-06-11,Sarah Tweedale,iNat:3445137,,57191,VAS
Philadelphus lewisii,Pursh,,mock-orange,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Cornales,,,Hydrangeaceae,,,Philadelphus,lewisii,,,,native,S5,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-07-15,Adam Huggins,iNat:3684435,,62223,VAS
Phleum pratense,L.,,common timothy,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Phleum,pratense,,,,exotic,unlisted,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2018-07-04,Andrew Simon,iNat:14247652,"Cupples farm, pastures, left-over from hay",57190,VAS
Phragmites australis ssp. americanus,(Cav.) Trin. ex Steud.,"Saltonstall, P.M. Peterson & Soreng",American reedgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Arundinoideae,Molinieae,Phragmites,australis,,americanus,,native,S5,,reported,unobserved,1975-07-24,Angela Wood,RBCM,V097666,1949546592,,,,confirmed based on D analysis,205873,VAS
Phragmites australis ssp. australis,(Cav.) Trin. ex Steud.,,common reed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Arundinoideae,Molinieae,Phragmites,australis,,australis,,exotic,unlisted,,reported,unobserved,1981-07-16,Harvey Janszen,RBCM,V113795,1949562830,,,,"could not be confirmed based on D analysis; morphologically indeterminate (most traits intermediate, some suggest the introduced ssp.) –AS, HJ",556361,VAS
Physocarpus capitatus,(Pursh) Kuntze,,Pacific ninebark,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,Neillieae,Physocarpus,capitatus,,,,native,S5,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2015-03-13,Lauren Magner & Andrew Simon,iNat:2585030,,57249,VAS
Picea sitchensis,(Bong.) Carrière,,Sitka spruce,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,Pinoideae,,Picea,sitchensis,,,,native,S5 (2019),,new 2020,observed,,,,,,2020-07-13,Andrew Simon,iNat:53064730,,68131,VAS
Pilosella aurantiaca,(L.) F. W. Schultz & Sch. Bip.,,orange-red king devil,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,Cichorieae,Pilosella,aurantiaca,,,,exotic,unlisted,,new 2016,observed,,,,,,2016-08-10,Adam Huggins,iNat:3855802,,711103,VAS
Pinus contorta ssp. contorta,Douglas ex Loudon,,shore pine,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,Pinoideae,,Pinus,contorta,,contorta,,native,S5,,new 2015,observed,,,,,,2015-06-24,Lauren Magner & Andrew Simon,iNat:2564090,,80130,VAS
Pinus monticola,Douglas ex D. Don,,western white pine,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,Pinoideae,,Pinus,monticola,,,,native,S4,,confirmed,observed,2000-06-12,Hans Roemer,ER 128 Inventory,,,2016-01-24,Lauren Magner & Andrew Simon,iNat:2615114,,68084,VAS
Pinus ponderosa var. ponderosa,Douglas ex P. Lawson & C. Lawson,,ponderosa pine,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,Pinoideae,,Pinus,ponderosa,,,ponderosa,native,S4S5,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-06-27,Andrew Simon,iNat:3540246,,81248,VAS
Plagiobothrys tenellus,(C.A. Mey. ex Ledeb.) A. Gray,,slender popcornflower,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Cynoglossoideae,Cynoglosseae,Plagiobothrys,tenellus,,,,native,S1? (2019),1-T (2011),reported,unobserved,1980-04-11,Harvey Janszen,RBCM,V107519,1949556259,,,,easily overlooked but potentially very rare and possibly extinct –QC; open bluffs,58066,VAS
Plantago elongata,Pursh (unresolved),,coastal plantain,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,Plantagineae,Plantago,elongata,,,,native,S5,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2022-05-11,Andrew Simon & Ryan Batten,iNat:116636221,,58229,VAS
Plantago lanceolata,L.,,ribwort plantain,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,Plantagineae,Plantago,lanceolata,,,,exotic,unlisted,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2013-04-21,Felix Erhard,iNat:2588463,,53178,VAS
Plantago macrocarpa,Cham. & Schltdl.,,Alaska plantain,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,Plantagineae,Plantago,macrocarpa,,,,native,S5 (2019),,new 2023,observed,,,,,,2023-06-03,Kath Quayle,iNat:165847702,,167006,VAS
Plantago major,L.,,common plantain,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,Plantagineae,Plantago,major,,,,exotic,unlisted,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-07-14,Andrew Simon,iNat:3681013,,58961,VAS
Plantago maritima,L.,,sea plantain,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,Plantagineae,Plantago,maritima,,,,native,S5,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-05-10,Andrew Simon,iNat:3310939,,68543,VAS
Platanthera elegans,Lindl.,,elegant rein orchid,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,elegans,,,,native,S4,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2022-07-16,Roanan DeMeyer,iNat:126694632,,840641,VAS
Platanthera elongata,(Rydb.) R.M. Bateman,,tall rein orchid,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,elongata,,,,native,S3S4,,confirmed,observed,1975-07-24,Harvey Janszen,RBCM,V083298,1949532185,2015-07-08,Lauren Magner & Andrew Simon,iNat:2563293,"annotated as Piperia elegans by Heather Stewart Nov. 1999; later annotated P. elongata by Robert K. Lauri Nov. 1, 2010; this is incorrectly labelled as P. elegans on GBIF (1949532185)",551466,VAS
Platanthera ephemerantha,R.M.Bateman,,whiteflower rein orchid,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,ephemerantha,,,,native,S3 (2019),,new 2021,observed,,,,,,2021-06-25,Caitlin Robinson & Andrew Simon,iNat:84513004,,473217,VAS
Platanthera transversa,(Suksd.) R.M. Bateman,,royal rein orchid,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,transversa,,,,native,S3S4,,new 2015,observed,,,,,,2015-07-02,Lauren Magner & Andrew Simon,iNat:2561626,,355392,VAS
Platanthera unalascensis,(Spreng.) Kurtz.,,Alaska rein orchid,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Orchidaceae,Orchidoideae,Orchideae,Platanthera,unalascensis,,,,native,S5,,confirmed,observed,1981-07-07,Harvey Janszen,RBCM,V113772,1949562893,2021-06-19,Audrey Irvine-Broque,iNat:85091348,Stockade Hill; dry ridge,840638,VAS
Plectritis congesta ssp. brachystemon,(Lindl.) DC.,(Fisch. & C.A. Mey.) Morey,sea blush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Valerianoideae,,Plectritis,congesta,,brachystemon,,native,S5,,new 2016,observed,,,,,,2016-05-03,Andrew Simon,iNat:3094142,,57787,VAS
Plectritis congesta ssp. congesta,(Lindl.) DC.,,sea blush,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Valerianoideae,,Plectritis,congesta,,congesta,,native,S5,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2016-02-11,Chessi Miltner,iNat:2670598,,59253,VAS
Plectritis macrocera,Torr. & A. Gray,(L.) S.F.Blake,long-spurred plectritis,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Valerianoideae,,Plectritis,macrocera,,,,native,S4,,reported,unobserved,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,,,,"abundant on Bodega Ridge May 13, 2004; likely Plectritis congesta ssp. brachystemon misreported as P. macrocera",57287,VAS
Poa annua,L.,,annual bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Poa,annua,,,,exotic,unlisted,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2017-04-20,Andrew Simon,iNat:5886024,,52808,VAS
Poa bulbosa,L.,,bulbous bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Poa,bulbosa,,,,exotic,unlisted,,confirmed,observed,,Kent Brothers,VMS Private List,,,2016-05-10,Andrew Simon,iNat:3311046,,58382,VAS
Poa compressa,L.,,Canada bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Poa,compressa,,,,exotic,unlisted,,confirmed,observed,1979-06-28,Harvey Janszen,RBCM,V097865,1949546886,2022-06-24,Andrew Simon,iNat:123934518,,78636,VAS
Poa howellii,Vasey & Scribn.,,Howell's bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Poa,howellii,,,,native,S4,,reported,unobserved,1975-05-31,Angela Wood,RBCM,V097394,1949546605,,,,west of MaryAnne Point Rd; Fd rocky bluff slope,52812,VAS
Poa infirma,Kunth,,diploid annual bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Poa,infirma,,,,exotic,unlisted,,reported,unobserved,2014-05-13,Frank Lomer,UBC,V241909,,,,,"Montague tidal mud; Sturdies Bay, crumbling blacktop margin",78642,VAS
Poa nemoralis,L.,,Woods bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Poa,nemoralis,,,,exotic,unlisted,,reported,unobserved,1984-06-02,Harvey Janszen,RBCM,V129588,1949578346,,,,,78649,VAS
Poa palustris,L.,,swamp meadow-grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Poa,palustris,,,,native,S5 (2019),,new 2022,observed,,,,,,2022-06-12,Andrew Simon & Frank Lomer,iNat:121538409,,78650,VAS
Poa pratensis,L.,,Kentucky bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Poa,pratensis,,,,exotic,unlisted,,confirmed,observed,1975-05-31,Angela Wood,RBCM,V097106,1949546221,2017-05-29,Andrew Simon,iNat:6434816,sphagnum bog,60307,VAS
Poa secunda,J. Presl,,Sandberg's Bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Poa,secunda,,,,native,S5,,confirmed,observed,1981-04-27,Harvey Janszen,RBCM,V113790,1949562792,2022-05-07,Andrew Simon,iNat:116033725,reported as Poa secunda ssp. secunda (V113790),57198,VAS
Poa trivialis,L.,,rough bluegrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,Poeae,Poa,trivialis,,,,exotic,unlisted,,confirmed,observed,1979-06-28,Harvey Janszen,RBCM,V097867,1949546779,2019-06-01,Andrew Simon,iNat:26203680,,78657,VAS
Polygonum aviculare,L.,,common knotweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,Polygoneae,Polygonum,aviculare,,,,exotic,unlisted,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2018-07-11,Andrew Simon,iNat:14281202,,1290817,VAS
Polygonum douglasii,Greene,,Douglas's knotweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,Polygoneae,Polygonum,douglasii,,,,native,S5,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2017-08-11,Tyson Ehlers,iNat:9043871,,78682,VAS
Polygonum fowleri,B.L. Rob.,,Fowler's knotweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,Polygoneae,Polygonum,fowleri,,,,native,S4,,confirmed,observed,2001-08-26,Harvey Janszen,Private List Aug 26 2001,,,2020-08-11,Andrew Simon,iNat:56194855,,78683,VAS
Polygonum spergulariiforme,Meisn. ex Small,,spurry knotweed,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,Polygoneae,Polygonum,spergulariiforme,,,,native,S5,,new 2018,observed,,,,,,2018-07-05,Andrew Simon & Kevin Toomer,iNat:14245811,,78692,VAS
Polypodium glycyrrhiza,D.C. Eaton,,licorice fern,Plantae,Tracheophyta,,,Polypodiopsida,Polypodiidae,,Polypodiales,Polypodiineae,,Polypodiaceae,Polypodioideae,,Polypodium,glycyrrhiza,,,,native,S5,,confirmed,observed,1961-05-08,J. A. Calder,UBC,V103250,,2015-03-13,Lauren Magner & Andrew Simon,iNat:2589280,,55104,VAS
